vertex_index,old_full_qmi_raw_score,archived_raw_score,new_dynamics_raw_score,dynamics_score_from_qmi_block,absolute_difference,relative_difference,old_processed_score,new_processed_score,old_anchor,new_anchor,old_tier,new_tier
96,3688.4393636134,3688.4393636134,3688.439363613358,3688.4393636134,4.18367562815547e-11,1.1342671563012788e-14,0.6293191366944021,0.6293191366944018,False,False,2,2
97,3688.3706125474127,3688.3706125474127,3688.3706125473714,3688.3706125474127,4.1382008930668235e-11,1.1219590783499738e-14,0.6293114932157904,0.6293114932157899,False,False,2,2
98,3688.3282091390793,3688.3282091390793,3688.328209139035,3688.32820913908,4.411049303598702e-11,1.1959481514331715e-14,0.6293067788896551,0.6293067788896544,False,False,2,2
99,3688.2594872830396,3688.2594872830396,3688.259487282998,3688.259487283039,4.1382008930668235e-11,1.1219928823704412e-14,0.6292991384038152,0.6292991384038149,False,False,2,2
100,3560.3645213622904,3560.3645213622904,3560.3645213622476,3560.3645213622895,4.274625098332763e-11,1.200614451886847e-14,0.6148034092605146,0.6148034092605139,False,False,1,1
101,3560.300328000345,3560.300328000345,3560.3003280003027,3560.3003280003463,4.229150363244116e-11,1.1878633748910258e-14,0.61479599302161,0.6147959930216095,False,False,1,1
102,3560.249086687979,3560.249086687979,3560.2490866879366,3560.2490866879793,4.229150363244116e-11,1.1878804713572448e-14,0.6147900730264395,0.614790073026439,False,False,1,1
103,3560.1849243463957,3560.1849243463957,3560.1849243463535,3560.184924346397,4.229150363244116e-11,1.187901879568948e-14,0.6147826601147022,0.6147826601147015,False,False,1,1
104,3688.4388720299853,3688.4388720299853,3688.4388720299444,3688.4388720299858,4.092726157978177e-11,1.109609322527741e-14,0.6293190820426116,0.6293190820426113,False,False,2,2
105,3688.370118406646,3688.370118406646,3688.3701184066013,3688.370118406646,4.4565240386873484e-11,1.2082637847127285e-14,0.6293114382785534,0.6293114382785527,False,False,2,2
106,3688.327717724759,3688.327717724759,3688.3277177247164,3688.3277177247583,4.274625098332763e-11,1.1589602186894815e-14,0.6293067242548424,0.6293067242548418,False,False,2,2
107,3688.258993311749,3688.258993311749,3688.2589933117088,3688.25899331175,4.001776687800884e-11,1.0850042513439715e-14,0.6292990834835899,0.6292990834835896,False,False,2,2
108,3560.3640247274516,3560.3640247274516,3560.364024727409,3560.3640247274525,4.274625098332763e-11,1.2006146193604426e-14,0.614803351884996,0.6148033518849954,False,False,1,1
109,3560.2998287900646,3560.2998287900646,3560.29982879002,3560.299828790065,4.4565240386873484e-11,1.2517271727088944e-14,0.6147959353474439,0.6147959353474431,False,False,1,1
110,3560.2485902364633,3560.2485902364633,3560.248590236422,3560.2485902364647,4.1382008930668235e-11,1.1623348168482735e-14,0.6147900156701143,0.6147900156701138,False,False,1,1
111,3560.1844253198715,3560.1844253198715,3560.1844253198283,3560.184425319872,4.320099833421409e-11,1.2134483266364105e-14,0.61478260245977,0.6147826024597693,False,False,1,1
112,3688.4356494293343,3688.4356494293343,3688.4356494292915,3688.4356494293334,4.274625098332763e-11,1.158926304975423e-14,0.6293187237697561,0.6293187237697556,False,False,2,2
113,3688.366894405095,3688.366894405095,3688.3668944050532,3688.366894405095,4.18367562815547e-11,1.1342894424363562e-14,0.6293110798425616,0.6293110798425612,False,False,2,2
114,3688.324498587338,3688.324498587338,3688.3244985872943,3688.324498587337,4.3655745685100555e-11,1.1836199797989875e-14,0.6293063663550805,0.62930636635508,False,False,2,2
115,3688.2557727743124,3688.2557727743124,3688.255772774271,3688.255772774312,4.1382008930668235e-11,1.1219940123496537e-14,0.6292987254207957,0.6292987254207953,False,False,2,2
116,3560.3562523766486,3560.3562523766486,3560.356252376607,3560.3562523766486,4.18367562815547e-11,1.1750721926668817e-14,0.6148024539552173,0.6148024539552166,False,False,1,1
117,3560.2920532962034,3560.2920532962034,3560.2920532961593,3560.292053296204,4.411049303598702e-11,1.238957152269249e-14,0.6147950370372556,0.6147950370372548,False,False,1,1
118,3560.2408230215933,3560.2408230215933,3560.240823021549,3560.2408230215924,4.411049303598702e-11,1.2389749803090633e-14,0.6147891183026166,0.6147891183026157,False,False,1,1
119,3560.17665496284,3560.17665496284,3560.176654962797,3560.1766549628405,4.320099833421409e-11,1.2134509750799152e-14,0.6147817047119729,0.6147817047119721,False,False,1,1
120,3688.4351578976402,3688.4351578976402,3688.4351578975993,3688.435157897641,4.092726157978177e-11,1.1096104398676694e-14,0.6293186691236548,0.6293186691236545,False,False,2,2
121,3688.3664003161216,3688.3664003161216,3688.366400316079,3688.366400316121,4.274625098332763e-11,1.1589480638274968e-14,0.6293110249110215,0.6293110249110211,False,False,2,2
122,3688.3240072246826,3688.3240072246826,3688.3240072246435,3688.3240072246836,3.9108272176235914e-11,1.0603263731611078e-14,0.629306311725951,0.6293063117259509,False,False,2,2
123,3688.2552788547628,3688.2552788547628,3688.2552788547205,3688.2552788547614,4.229150363244116e-11,1.1466533749684774e-14,0.6292986705062615,0.6292986705062611,False,False,2,2
124,3560.355755823717,3560.355755823717,3560.3557558236735,3560.3557558237176,4.3655745685100555e-11,1.226162459009674e-14,0.6148023965890189,0.6148023965890181,False,False,1,1
125,3560.2915541679295,3560.2915541679295,3560.2915541678863,3560.291554167929,4.320099833421409e-11,1.2134118140869656e-14,0.6147949793724207,0.6147949793724199,False,False,1,1
126,3560.2403266519214,3560.2403266519214,3560.240326651876,3560.2403266519204,4.547473508864641e-11,1.2772939722137022e-14,0.6147890609556048,0.6147890609556039,False,False,1,1
127,3560.176156018263,3560.176156018263,3560.1761560182185,3560.1761560182617,4.4565240386873484e-11,1.2517706549867943e-14,0.6147816470663656,0.6147816470663647,False,False,1,1
128,3724.4761094667515,3724.4761094667515,3724.476109466709,3724.47610946675,4.229150363244116e-11,1.1355020783982478e-14,0.6333039488660261,0.6333039488660257,False,False,2,2
129,3724.4870571260244,3724.4870571260244,3724.4870571259835,3724.4870571260253,4.092726157978177e-11,1.0988697490967527e-14,0.6333051528862103,0.6333051528862099,False,False,2,2
130,3713.2778448888803,3713.2778448888803,3713.2778448888403,3713.2778448888803,4.001776687800884e-11,1.0776938475824281e-14,0.6320702946529931,0.632070294652993,False,False,2,2
131,3713.288623449901,3713.288623449901,3713.288623449861,3713.2886234499006,4.001776687800884e-11,1.0776907193610385e-14,0.6320714840638828,0.6320714840638827,False,False,2,2
132,3627.192578923783,3627.192578923783,3627.1925789237516,3627.1925789237816,3.1377567211166024e-11,8.650648270921418e-15,0.6224471017016172,0.622447101701618,False,False,2,2
133,3627.201537854987,3627.201537854987,3627.2015378549545,3627.201537854986,3.228706191293895e-11,8.901369713256272e-15,0.6224481161744041,0.6224481161744047,False,False,2,2
134,3599.369593822124,3599.369593822124,3599.3695938220876,3599.3695938221226,3.637978807091713e-11,1.0107266598395055e-14,0.6192833543457534,0.6192833543457537,False,False,1,1
135,3599.3790137124033,3599.3790137124033,3599.379013712367,3599.379013712404,3.637978807091713e-11,1.0107240146792703e-14,0.6192844299538711,0.6192844299538712,False,False,1,1
136,3724.475591217958,3724.475591217958,3724.475591217917,3724.4755912179558,4.092726157978177e-11,1.0988731319997175e-14,0.633303891869086,0.6333038918690856,False,False,2,2
